apartment_id,building_age_years,wing,entrance,floor,apartment_area_m2,ceiling_height_m,window_quality,heating_type,corner_apartment,room_temp_c,window_ventilation_per_day,humidity_pct,radiator_distance_m,children_count,cat_present,robot_vacuum,tree_species,tree_height_cm,tree_form,stand_type,cut_days_before_jan1,potted_tree,waterings_per_week,mist_spray,tinsel_level,ornaments_weight_kg,led_garland,garland_hours_per_day,survived_to_18jan
apt_train_000153,27,south,9,5,82.3,2.8,new,central,1,22.2,4,23.0,3.5,0,0,0,spruce,184,normal,bucket,7,0,3.0,0,medium,1.78,1,4.7,1
apt_train_000154,27,west,11,14,47.6,2.8,new,central,0,20.2,0,52.0,0.3,0,0,0,spruce,195,dense,unknown,10,0,10.0,0,high,2.02,1,8.9,1
apt_train_000155,27,north,11,25,116.1,2.49,normal,central,0,21.0,1,38.0,1.24,0,0,0,spruce,222,normal,simple_stand,4,0,6.0,0,medium,3.11,1,13.0,1
apt_train_000156,27,east,6,18,56.3,2.71,new,central,1,24.9,1,45.0,0.71,0,1,0,spruce,184,normal,simple_stand,10,0,,1,medium,1.81,1,6.6,0
apt_train_000157,27,north,5,24,59.7,2.59,normal,central,0,22.6,1,48.0,1.88,0,0,0,fir,148,normal,water_reservoir,9,0,6.0,1,medium,3.92,1,9.6,1
apt_train_000158,27,south,8,18,42.7,2.66,old,central,0,24.1,2,31.0,0.5,0,0,0,spruce,161,normal,simple_stand,12,0,1.0,0,medium,2.93,1,7.1,0
apt_train_000159,27,north,8,21,52.0,2.67,normal,central,0,22.9,1,37.0,1.35,0,0,0,spruce,181,normal,unknown,1,0,4.0,0,medium,2.36,1,12.4,1
apt_train_000160,27,west,6,1,45.8,2.87,normal,central,1,22.5,5,37.0,0.45,1,1,0,spruce,142,dense,bucket,8,0,7.0,1,medium,2.68,0,4.9,0
apt_train_000161,27,south,8,1,71.8,2.45,old,central,0,22.5,2,35.0,1.61,0,0,1,spruce,125,normal,simple_stand,3,0,1.0,1,medium,4.78,1,0.6,0
apt_train_000162,27,west,8,10,51.7,2.74,normal,central,0,22.0,0,48.0,0.37,1,0,1,fir,198,normal,simple_stand,2,0,5.0,1,low,3.05,1,4.4,1
apt_train_000163,27,east,11,17,57.3,2.58,new,central,0,21.3,2,53.0,1.21,0,0,0,fir,186,normal,simple_stand,12,0,2.0,0,medium,3.48,0,9.0,0
apt_train_000164,27,east,1,27,24.3,2.85,new,electric_heater,1,23.2,3,47.0,0.64,2,0,0,spruce,158,sparse,simple_stand,6,0,1.0,0,medium,1.44,1,10.7,0
apt_train_000165,27,east,6,12,78.3,2.7,normal,central,1,21.9,3,35.0,0.39,1,0,0,pine,243,dense,simple_stand,3,0,4.0,0,medium,2.54,1,12.3,0
apt_train_000166,27,south,12,25,97.2,,normal,central,1,22.2,3,54.0,1.98,1,1,1,fir,205,normal,bucket,6,0,5.0,1,medium,4.37,1,13.1,1
apt_train_000167,27,south,9,23,35.4,2.45,new,central,1,22.7,4,37.0,0.39,1,0,0,spruce,151,normal,water_reservoir,1,0,5.0,0,medium,0.0,1,0.0,1
apt_train_000168,27,west,4,18,69.0,2.54,new,electric_heater,0,26.4,2,45.0,0.59,0,1,0,spruce,209,dense,simple_stand,7,0,0.0,0,medium,1.9,1,5.6,1
apt_train_000169,27,north,2,27,65.4,2.59,normal,central,0,21.6,2,45.0,1.72,0,1,1,spruce,190,sparse,water_reservoir,11,0,7.0,1,high,3.08,0,4.2,1
apt_train_000170,27,west,11,23,26.8,2.7,new,central,1,19.9,1,50.0,0.57,1,1,0,spruce,155,normal,simple_stand,5,0,3.0,0,low,2.76,1,2.5,0
apt_train_000171,27,west,2,18,50.0,2.82,normal,central,0,24.6,0,55.0,3.5,1,0,0,pine,192,dense,simple_stand,11,0,5.0,1,high,3.14,1,8.5,0
apt_train_000172,27,south,3,28,58.7,2.89,old,central,1,22.2,4,47.0,0.15,1,0,1,spruce,175,sparse,simple_stand,6,0,0.0,1,medium,2.76,1,15.0,0
apt_train_000173,27,east,6,6,86.4,2.72,new,central,1,21.6,4,43.0,0.89,0,0,1,fir,249,normal,simple_stand,10,0,7.0,1,medium,3.59,1,,0
apt_train_000174,27,south,12,3,71.1,2.65,normal,central,1,21.0,5,37.0,0.37,1,0,1,spruce,137,dense,water_reservoir,7,0,4.0,0,low,3.04,1,14.6,1
apt_train_000175,27,south,9,18,21.0,2.65,normal,central,1,23.5,1,38.0,0.51,0,1,0,spruce,203,sparse,simple_stand,10,0,0.0,0,medium,2.5,0,3.6,0
apt_train_000176,27,east,1,8,73.2,2.65,normal,central,0,21.8,1,44.0,0.59,0,0,0,pine,162,sparse,water_reservoir,5,0,4.0,0,medium,4.33,1,9.6,1
apt_train_000177,27,north,11,6,41.0,2.76,normal,central,0,22.3,4,53.0,,0,0,0,spruce,158,sparse,bucket,15,0,6.0,0,medium,2.77,1,0.0,0
apt_train_000178,27,south,9,30,61.1,2.57,normal,central,1,19.0,2,37.0,0.46,1,0,1,spruce,160,normal,simple_stand,14,0,4.0,1,medium,1.95,1,0.0,1
apt_train_000179,27,west,9,1,100.2,3.04,normal,central,1,20.6,2,44.0,1.34,1,0,0,fir,176,sparse,bucket,8,0,5.0,0,high,1.67,1,,0
apt_train_000180,27,south,2,10,63.4,2.57,old,electric_heater,0,23.9,3,36.0,1.26,2,0,0,fir,205,dense,bucket,0,0,4.0,0,low,2.73,1,3.4,1
apt_train_000181,27,east,7,7,75.5,2.64,normal,central,0,21.9,2,32.0,1.78,1,0,0,pine,201,normal,unknown,9,0,6.0,1,medium,2.11,1,1.9,0
apt_train_000182,27,south,3,23,52.4,2.67,normal,electric_heater,1,22.5,1,37.0,0.57,0,0,0,spruce,200,dense,unknown,8,0,1.0,0,medium,2.38,1,2.1,0
apt_train_000183,27,north,1,29,44.6,2.69,normal,central,0,24.4,2,45.0,0.61,1,0,0,spruce,230,dense,bucket,8,0,2.0,0,high,3.08,0,2.4,0
apt_train_000184,27,west,4,3,35.4,2.66,normal,central,0,23.8,0,46.0,1.42,0,1,0,fir,161,normal,water_reservoir,12,0,5.0,0,medium,2.47,1,11.9,1
apt_train_000185,27,north,3,15,20.4,2.71,normal,central,1,23.0,3,41.0,1.47,1,1,0,fir,186,normal,bucket,7,0,3.0,0,medium,1.91,1,,1
apt_train_000186,27,south,1,19,39.6,2.56,new,electric_heater,0,21.7,0,51.0,0.96,1,0,1,spruce,174,dense,simple_stand,10,0,2.0,1,medium,2.67,1,14.6,1
apt_train_000187,27,west,2,29,99.8,,normal,central,0,22.1,0,40.0,1.34,0,0,0,spruce,181,normal,bucket,9,0,,0,medium,0.71,1,7.9,1
apt_train_000188,27,south,8,25,70.6,2.62,normal,central,0,21.3,0,41.0,0.65,0,0,0,spruce,201,dense,simple_stand,6,0,2.0,1,high,1.64,1,11.0,1
apt_train_000189,27,west,4,18,73.4,2.74,normal,central,0,21.6,0,48.0,2.83,1,0,0,spruce,189,dense,simple_stand,11,0,1.0,1,high,4.54,1,9.2,0
apt_train_000190,27,east,10,22,58.9,2.73,normal,electric_heater,0,22.8,3,36.0,1.09,3,1,0,spruce,181,normal,unknown,10,1,3.0,0,medium,1.8,1,7.0,0
apt_train_000191,27,west,7,10,70.1,2.74,normal,electric_heater,0,23.3,1,43.0,1.43,0,0,1,spruce,218,dense,water_reservoir,8,0,7.0,1,medium,,1,11.9,1
apt_train_000192,27,east,10,2,40.6,2.45,normal,central,0,26.0,2,40.0,1.2,0,0,0,spruce,183,normal,water_reservoir,5,0,7.0,0,low,3.04,1,10.0,1
apt_train_000193,27,south,10,8,84.6,2.71,normal,central,0,20.6,1,32.0,1.05,2,0,0,spruce,167,sparse,simple_stand,7,0,0.0,0,medium,2.93,0,9.2,0
apt_train_000194,27,west,10,4,48.4,2.57,normal,central,0,21.8,1,61.0,1.32,1,0,0,fir,163,normal,water_reservoir,0,1,6.0,1,low,1.69,1,18.9,1
apt_train_000195,27,north,4,16,66.7,2.73,normal,central,0,18.9,1,52.0,0.15,1,0,0,fir,209,dense,simple_stand,10,0,4.0,0,medium,2.41,1,16.5,1
apt_train_000196,27,south,1,30,46.1,,old,central,0,23.3,2,34.0,1.25,2,1,0,spruce,137,sparse,water_reservoir,2,0,3.0,0,low,0.0,1,2.1,1
apt_train_000197,27,south,1,14,69.8,2.69,normal,central,0,23.0,2,,1.56,1,0,1,spruce,142,normal,simple_stand,6,0,0.0,0,low,1.22,0,9.6,1
apt_train_000198,27,south,5,16,64.6,2.59,old,electric_heater,0,21.4,2,33.0,,1,0,1,spruce,192,normal,simple_stand,0,0,1.0,1,high,2.46,1,2.4,1
apt_train_000199,27,north,5,8,70.2,2.94,normal,electric_heater,0,24.5,3,27.0,0.71,1,1,1,pine,191,normal,simple_stand,8,0,5.0,0,low,1.52,1,16.2,0
apt_train_000200,27,north,4,15,49.1,,old,electric_heater,0,23.4,2,39.0,0.34,1,0,1,spruce,116,dense,simple_stand,18,0,2.0,0,medium,3.66,0,,0
apt_train_000201,27,east,11,9,53.8,2.67,new,central,0,24.0,1,30.0,1.55,1,1,0,spruce,86,dense,bucket,10,0,4.0,1,high,,0,3.3,1
apt_train_000202,27,south,9,15,50.0,2.72,old,central,1,21.4,3,26.0,1.22,1,0,0,fir,211,normal,simple_stand,2,0,4.0,1,medium,3.43,1,8.1,0
apt_train_000203,27,west,5,12,53.6,2.67,new,electric_heater,0,21.7,0,,0.38,0,0,1,spruce,113,dense,simple_stand,10,0,1.0,0,medium,1.88,1,12.8,0
apt_train_000204,27,east,12,1,45.8,2.67,normal,central,1,23.9,4,30.0,0.51,2,0,0,spruce,147,sparse,simple_stand,8,0,2.0,0,medium,1.53,0,9.6,0
apt_train_000205,27,west,11,5,58.0,2.72,new,central,0,20.2,3,37.0,1.92,0,0,1,pine,174,sparse,bucket,14,0,6.0,1,medium,4.73,1,13.1,1
apt_train_000206,27,east,4,23,61.8,2.68,normal,electric_heater,0,22.4,0,35.0,0.37,1,0,1,spruce,153,normal,water_reservoir,12,0,8.0,0,medium,1.06,1,14.2,1
apt_train_000207,27,east,5,12,80.0,2.72,normal,electric_heater,0,26.0,1,33.0,2.47,2,0,1,spruce,148,dense,simple_stand,4,0,4.0,0,low,1.35,1,,1
apt_train_000208,27,south,11,24,79.7,2.76,old,central,0,24.2,2,40.0,0.46,0,0,0,spruce,199,sparse,water_reservoir,13,0,3.0,0,medium,0.77,1,11.0,0
apt_train_000209,27,west,11,27,55.8,2.78,new,central,0,23.1,1,29.0,1.27,1,1,0,pine,233,dense,water_reservoir,11,0,4.0,1,medium,1.57,1,7.9,0
apt_train_000210,27,south,4,4,73.9,2.97,old,central,0,22.1,2,33.0,0.69,0,0,0,spruce,143,normal,simple_stand,10,0,7.0,1,medium,2.76,0,11.3,0
apt_train_000211,27,north,11,16,41.0,2.62,normal,electric_heater,0,21.4,3,39.0,1.16,2,0,0,pine,150,normal,water_reservoir,8,0,7.0,1,high,0.93,1,1.5,1
apt_train_000212,27,west,5,21,38.2,2.72,new,central,0,23.9,0,43.0,0.34,0,1,0,pine,185,normal,unknown,6,0,1.0,1,medium,3.01,1,4.0,1
apt_train_000213,27,east,5,3,57.9,2.8,normal,central,0,22.8,1,37.0,2.69,0,1,1,fir,131,dense,simple_stand,2,0,,0,medium,2.68,0,9.3,1
apt_train_000214,27,west,11,2,104.8,2.65,new,central,0,20.5,1,39.0,1.29,2,0,0,pine,218,normal,simple_stand,10,0,3.0,1,high,4.36,1,6.2,0
apt_train_000215,27,east,3,1,93.1,2.56,old,central,1,22.0,4,52.0,,1,0,0,pine,159,sparse,bucket,10,0,6.0,0,medium,,1,13.7,0
apt_train_000216,27,east,8,16,40.5,2.54,new,central,0,25.3,2,60.0,1.77,1,0,1,spruce,241,normal,simple_stand,6,0,2.0,1,medium,3.26,1,0.0,1
apt_train_000217,27,north,2,12,83.0,2.76,normal,central,0,20.0,2,42.0,0.95,0,0,0,fir,189,dense,water_reservoir,10,0,8.0,1,medium,3.77,1,7.5,0
apt_train_000218,27,north,1,17,31.1,2.83,old,central,1,23.7,4,53.0,1.04,1,0,0,fir,180,normal,bucket,3,0,4.0,1,high,1.34,1,0.0,1
apt_train_000219,27,east,10,15,66.7,2.56,new,central,0,19.4,1,40.0,0.38,1,1,0,spruce,177,normal,simple_stand,8,0,5.0,0,medium,3.49,1,16.7,0
apt_train_000220,27,east,3,23,63.6,2.64,old,electric_heater,1,24.0,4,36.0,0.15,0,1,1,spruce,165,sparse,simple_stand,13,0,,0,low,4.12,1,9.5,0
apt_train_000221,27,north,11,6,74.9,2.86,normal,central,0,24.4,1,,2.58,0,0,0,spruce,170,dense,water_reservoir,5,0,,1,medium,2.84,1,5.7,1
apt_train_000222,27,west,3,29,65.2,2.94,normal,central,1,22.1,2,52.0,1.86,0,0,0,fir,159,sparse,simple_stand,10,0,0.0,0,medium,1.97,1,,0
apt_train_000223,27,north,4,4,83.1,2.75,normal,central,0,22.6,1,49.0,1.62,0,1,1,spruce,216,dense,simple_stand,3,0,5.0,1,medium,2.1,0,3.0,0
apt_train_000224,27,east,7,15,41.5,2.68,normal,central,0,20.5,1,52.0,0.33,0,0,0,fir,150,normal,water_reservoir,10,0,3.0,0,medium,1.55,1,,1
apt_train_000225,27,north,6,14,50.8,2.64,normal,central,1,24.8,2,25.0,3.09,0,0,0,fir,124,normal,simple_stand,6,0,5.0,0,medium,3.21,1,12.5,0
apt_train_000226,27,east,3,6,55.7,2.72,new,central,1,22.8,4,28.0,0.7,0,1,1,spruce,149,sparse,water_reservoir,8,0,4.0,0,medium,2.14,0,10.0,0
apt_train_000227,27,south,2,12,77.8,2.59,new,central,0,25.3,2,30.0,3.24,3,0,0,spruce,215,normal,bucket,7,0,3.0,1,low,2.88,1,13.3,1
apt_train_000228,27,north,5,16,36.8,2.72,normal,central,0,23.9,4,34.0,0.76,0,0,1,fir,193,dense,bucket,7,0,3.0,0,medium,,1,,0
apt_train_000229,27,north,11,16,42.1,2.64,normal,electric_heater,0,24.4,2,42.0,0.41,1,0,1,spruce,175,normal,bucket,13,0,2.0,0,high,2.93,1,6.8,0
apt_train_000230,27,north,6,17,81.8,2.75,normal,electric_heater,1,24.8,5,44.0,1.65,0,0,0,spruce,149,normal,bucket,5,0,1.0,1,medium,,1,6.5,0
apt_train_000231,27,north,3,7,35.5,2.87,new,central,1,20.8,1,45.0,0.68,1,0,1,fir,187,dense,water_reservoir,12,0,5.0,0,low,2.06,0,12.9,0
apt_train_000232,27,east,2,9,38.8,2.45,new,central,0,23.9,1,33.0,0.71,0,0,0,pine,204,dense,simple_stand,15,0,5.0,0,medium,2.5,1,3.5,1
apt_train_000233,27,south,10,10,18.0,2.69,normal,central,1,22.3,2,52.0,2.89,0,0,0,spruce,167,dense,simple_stand,5,0,,0,medium,2.38,0,7.5,1
apt_train_000234,27,west,9,6,66.2,2.7,normal,central,1,18.8,2,57.0,0.51,0,0,1,spruce,112,normal,simple_stand,10,0,2.0,1,medium,2.45,1,,1
apt_train_000235,27,west,3,3,69.0,2.64,old,central,1,23.8,5,35.0,1.09,1,0,0,fir,133,dense,water_reservoir,13,0,6.0,0,medium,1.76,1,1.6,0
apt_train_000236,27,west,9,18,52.4,2.66,normal,central,1,21.1,2,34.0,0.34,0,0,1,spruce,212,normal,simple_stand,6,0,2.0,0,low,1.55,1,19.5,0
apt_train_000237,27,east,9,20,44.6,2.7,old,electric_heater,1,20.5,4,28.0,0.28,0,1,0,pine,157,normal,simple_stand,7,0,2.0,1,low,0.96,0,11.8,0
apt_train_000238,27,west,7,8,102.1,2.56,normal,central,0,23.1,3,42.0,1.2,0,0,0,spruce,179,normal,bucket,3,0,2.0,0,low,1.85,1,11.4,0
apt_train_000239,27,west,11,2,52.1,2.65,normal,central,0,21.4,3,31.0,0.8,0,0,0,spruce,161,normal,simple_stand,11,0,2.0,1,medium,2.46,0,14.8,0
apt_train_000240,27,north,3,26,38.9,2.72,normal,central,1,21.6,2,26.0,0.97,2,0,1,pine,171,normal,simple_stand,15,0,0.0,1,low,1.95,1,9.8,0
apt_train_000241,27,north,9,8,41.8,2.75,new,central,1,20.6,3,36.0,0.71,0,1,0,fir,169,normal,simple_stand,10,0,4.0,0,medium,2.7,0,6.9,1
apt_train_000242,27,south,7,10,73.1,2.76,normal,central,0,21.5,0,54.0,,2,0,0,spruce,108,normal,bucket,6,0,2.0,0,medium,2.37,0,12.3,1
apt_train_000243,27,north,8,25,18.0,2.75,old,central,1,20.9,3,38.0,0.38,0,0,0,spruce,151,dense,simple_stand,5,0,2.0,1,medium,4.23,1,13.3,0
apt_train_000244,27,east,4,12,38.2,2.47,old,central,0,21.3,1,35.0,0.84,1,0,0,fir,141,normal,simple_stand,8,0,5.0,0,low,1.35,1,15.0,0
apt_train_000245,27,south,8,6,36.6,2.59,normal,electric_heater,0,24.0,6,,1.03,0,0,0,spruce,226,dense,simple_stand,17,0,3.0,0,low,1.63,1,8.4,0
apt_train_000246,27,south,5,21,67.6,2.94,normal,electric_heater,0,25.0,1,37.0,1.02,0,1,0,spruce,201,normal,bucket,11,0,5.0,1,low,0.98,0,8.7,0
apt_train_000247,27,south,12,17,18.0,2.83,normal,central,1,26.3,1,35.0,0.29,0,1,1,spruce,170,dense,water_reservoir,15,0,6.0,1,medium,1.21,1,0.8,1
apt_train_000248,27,north,4,3,45.0,2.5,normal,central,0,20.5,1,,1.25,1,0,0,fir,132,normal,simple_stand,8,0,4.0,1,low,3.11,0,8.9,1
apt_train_000249,27,east,8,6,67.8,2.74,new,central,0,20.0,3,44.0,0.92,0,0,1,spruce,213,dense,simple_stand,9,0,,1,medium,3.76,1,6.2,1
apt_train_000250,27,east,10,9,89.7,2.55,old,central,0,20.3,4,51.0,0.53,0,1,0,fir,206,normal,water_reservoir,8,0,4.0,1,high,3.59,1,2.7,1
apt_train_000251,27,east,8,17,77.8,2.6,old,central,0,19.8,2,54.0,0.94,3,0,1,spruce,195,dense,water_reservoir,8,0,9.0,0,medium,1.41,1,8.0,1
apt_train_000252,27,north,1,26,35.5,2.46,new,central,0,22.8,3,18.0,2.58,0,0,0,fir,229,dense,simple_stand,13,0,4.0,0,medium,2.96,1,3.4,0
apt_train_000253,27,south,9,26,50.9,2.73,old,central,1,22.3,5,40.0,1.74,0,0,1,fir,174,dense,water_reservoir,7,0,4.0,0,low,0.36,1,2.4,1
apt_train_000254,27,east,7,3,66.1,2.78,normal,central,0,23.5,3,23.0,1.07,1,1,0,fir,130,normal,bucket,9,0,5.0,0,low,1.07,1,3.7,1
apt_train_000255,27,north,12,23,37.4,,old,electric_heater,1,23.8,3,37.0,,2,1,0,spruce,152,normal,simple_stand,9,0,0.0,0,medium,1.34,1,3.7,0
apt_train_000256,27,south,3,28,18.0,2.86,new,central,1,23.8,3,23.0,1.57,0,0,0,fir,205,dense,bucket,7,0,4.0,1,medium,2.28,0,15.3,1
apt_train_000257,27,north,8,29,47.5,2.87,new,electric_heater,0,20.6,3,51.0,1.47,0,0,0,spruce,217,normal,water_reservoir,5,0,5.0,0,medium,3.78,1,14.5,1
apt_train_000258,27,north,6,7,67.1,2.67,normal,central,1,19.6,2,48.0,0.32,1,0,0,pine,226,sparse,simple_stand,6,0,3.0,0,medium,2.17,1,10.3,1
apt_train_000259,27,north,4,28,60.9,2.75,old,central,0,20.8,1,62.0,0.86,3,0,1,fir,159,dense,water_reservoir,5,0,6.0,0,medium,2.75,1,0.0,1
apt_train_000260,27,south,11,29,51.8,,normal,electric_heater,0,25.5,1,36.0,0.46,0,1,0,fir,230,sparse,simple_stand,4,0,,0,low,2.19,0,12.9,1
apt_train_000261,27,south,5,16,73.6,2.66,new,central,0,21.2,1,38.0,2.31,0,0,0,fir,147,normal,water_reservoir,18,0,5.0,0,medium,4.15,0,0.0,1
apt_train_000262,27,west,10,2,100.8,2.72,normal,central,0,22.9,0,,1.46,1,0,0,spruce,117,sparse,bucket,4,0,2.0,1,low,1.46,1,8.6,0
apt_train_000263,27,south,1,20,42.6,2.73,new,central,0,27.1,2,20.0,1.26,0,0,1,spruce,167,normal,bucket,0,0,5.0,1,medium,3.01,1,12.4,1
apt_train_000264,27,north,5,19,18.0,2.65,old,central,1,18.0,3,42.0,,0,0,1,spruce,247,sparse,bucket,9,0,,0,medium,1.91,1,9.8,0
apt_train_000265,27,west,3,21,41.1,2.45,old,central,1,23.2,3,35.0,0.77,0,0,1,fir,175,normal,simple_stand,8,0,8.0,0,high,2.74,0,0.9,1
apt_train_000266,27,north,7,2,64.0,2.65,old,central,0,20.3,3,54.0,0.84,1,1,1,spruce,177,dense,simple_stand,12,0,1.0,0,high,3.52,0,7.3,1
apt_train_000267,27,north,1,18,72.0,2.83,new,central,0,21.6,1,58.0,0.99,0,0,0,pine,118,normal,simple_stand,5,0,,1,low,0.43,0,1.6,1
apt_train_000268,27,west,10,3,66.9,2.97,normal,central,0,20.9,2,50.0,2.39,0,1,0,spruce,131,dense,water_reservoir,4,0,8.0,0,medium,2.54,1,1.1,1
apt_train_000269,27,west,10,29,64.7,2.82,normal,central,0,21.3,2,48.0,1.28,0,0,1,spruce,148,dense,simple_stand,8,0,1.0,0,medium,2.26,1,5.6,0
apt_train_000270,27,south,5,25,41.7,2.89,normal,central,0,24.7,0,37.0,2.11,0,0,1,fir,210,sparse,water_reservoir,3,0,5.0,1,low,2.43,1,6.8,1
apt_train_000271,27,north,1,25,81.1,2.78,normal,central,0,22.8,1,33.0,1.5,1,0,0,pine,194,normal,water_reservoir,8,0,7.0,1,high,5.28,1,5.2,1
apt_train_000272,27,south,10,10,94.1,2.87,normal,central,0,24.5,0,41.0,2.28,0,0,0,pine,197,sparse,bucket,9,0,4.0,1,low,,0,,1
apt_train_000273,27,south,4,27,53.4,2.92,normal,central,0,24.0,3,18.0,1.09,0,0,0,spruce,161,normal,bucket,12,0,4.0,1,medium,3.45,1,6.7,0
apt_train_000274,27,west,11,11,48.0,2.46,normal,electric_heater,0,22.3,1,51.0,1.78,1,0,0,fir,189,sparse,bucket,2,0,3.0,0,low,2.01,1,0.0,1
apt_train_000275,27,south,8,15,29.0,2.73,normal,central,1,25.1,1,50.0,0.26,1,0,0,pine,138,dense,simple_stand,7,0,6.0,0,medium,1.32,1,7.3,0
apt_train_000276,27,north,11,26,57.7,2.76,old,central,0,23.8,2,46.0,2.17,0,0,0,spruce,213,normal,simple_stand,3,0,,1,medium,4.38,1,7.0,0
apt_train_000277,27,west,12,28,45.7,2.66,old,central,1,22.0,2,33.0,1.47,0,0,0,spruce,153,dense,unknown,2,0,4.0,0,medium,1.1,0,4.7,1
apt_train_000278,27,east,11,3,38.5,2.64,old,central,0,20.5,3,42.0,0.59,0,0,0,fir,157,sparse,simple_stand,7,0,3.0,0,low,2.99,1,6.1,1
apt_train_000279,27,north,12,3,31.6,2.55,new,central,1,26.9,2,44.0,1.15,3,0,0,fir,228,normal,bucket,11,0,4.0,0,medium,3.21,0,4.0,0
apt_train_000280,27,north,3,10,54.0,2.72,normal,central,1,18.8,2,47.0,1.19,1,0,0,fir,213,normal,simple_stand,0,0,4.0,1,high,0.59,1,10.6,1
apt_train_000281,27,south,9,6,78.5,2.58,old,central,1,19.3,2,39.0,0.18,0,0,0,spruce,184,dense,simple_stand,12,0,4.0,1,medium,2.48,0,0.0,1
apt_train_000282,27,north,10,24,65.4,2.85,normal,central,0,22.7,1,28.0,2.23,2,0,0,spruce,114,sparse,simple_stand,12,0,4.0,1,medium,2.18,0,8.1,0
apt_train_000283,27,east,6,7,70.6,2.74,normal,central,1,19.6,1,31.0,1.33,1,1,0,spruce,177,normal,unknown,12,0,6.0,0,high,3.1,1,14.2,1
apt_train_000284,27,east,5,3,76.8,2.75,normal,central,0,22.7,1,29.0,3.06,4,0,1,fir,115,dense,water_reservoir,3,0,4.0,0,high,1.68,1,,1
apt_train_000285,27,north,8,2,36.7,2.65,normal,electric_heater,0,21.3,1,41.0,0.83,0,0,1,pine,200,normal,water_reservoir,3,0,6.0,0,high,2.21,1,0.0,0
apt_train_000286,27,west,2,14,77.8,2.67,new,central,0,20.3,1,28.0,1.12,1,0,0,spruce,195,normal,simple_stand,7,0,3.0,0,high,1.18,1,0.0,0
apt_train_000287,27,west,6,9,75.4,2.86,normal,central,1,21.9,1,54.0,1.02,0,0,1,spruce,211,dense,unknown,2,0,3.0,0,low,3.07,1,3.5,0
apt_train_000288,27,west,4,17,52.2,2.57,normal,central,0,19.9,1,47.0,0.75,1,0,1,spruce,183,normal,water_reservoir,15,0,5.0,0,medium,3.04,1,11.6,0
apt_train_000289,27,east,2,13,83.5,2.66,normal,central,0,22.8,1,43.0,1.34,2,0,1,pine,173,normal,water_reservoir,8,0,7.0,0,medium,2.48,1,1.0,1
apt_train_000290,27,east,7,14,61.8,2.81,normal,central,0,22.6,1,,0.73,0,0,1,spruce,159,normal,simple_stand,10,0,2.0,0,high,4.27,1,0.0,1
apt_train_000291,27,north,2,13,29.7,2.71,normal,central,1,20.4,2,43.0,1.36,0,1,1,spruce,228,dense,simple_stand,18,0,5.0,1,low,3.29,0,6.7,0
apt_train_000292,27,north,6,21,60.2,2.6,old,electric_heater,1,27.2,3,31.0,,0,0,1,spruce,152,dense,simple_stand,10,0,4.0,0,high,3.28,1,0.0,0
apt_train_000293,27,north,4,19,49.4,2.64,new,central,0,21.6,2,33.0,1.15,0,0,0,spruce,172,dense,simple_stand,7,0,6.0,1,medium,2.9,1,5.7,0
apt_train_000294,27,west,10,17,64.4,2.78,normal,central,0,21.8,0,51.0,1.08,0,0,0,spruce,126,normal,simple_stand,5,0,8.0,0,medium,1.64,1,6.5,1
apt_train_000295,27,east,10,26,51.9,2.62,normal,central,0,20.7,2,,1.16,0,1,0,fir,140,dense,simple_stand,8,0,2.0,0,medium,3.19,1,0.0,0
apt_train_000296,27,west,4,12,91.7,2.73,old,electric_heater,0,20.9,1,37.0,1.17,1,1,0,fir,229,normal,simple_stand,5,0,6.0,1,low,0.81,1,6.4,0
apt_train_000297,27,south,12,11,55.6,2.72,normal,electric_heater,1,25.4,6,27.0,1.53,2,1,1,fir,155,normal,bucket,11,0,3.0,0,low,0.24,1,4.8,0
apt_train_000298,27,west,5,25,59.0,2.65,new,central,0,21.5,3,54.0,3.43,0,0,0,pine,205,normal,bucket,2,0,7.0,0,medium,3.03,1,6.6,1
apt_train_000299,27,north,6,29,47.1,2.72,normal,central,1,26.3,1,18.0,0.46,2,0,0,spruce,140,normal,simple_stand,7,0,5.0,1,medium,2.58,1,2.6,0
apt_train_000300,27,north,1,8,54.4,2.69,normal,central,0,20.5,0,,0.81,2,1,0,spruce,179,normal,bucket,10,0,3.0,1,high,4.43,0,1.0,0
apt_train_000301,27,south,1,12,43.4,2.74,normal,central,0,21.7,0,29.0,0.46,2,0,0,pine,145,normal,bucket,0,0,7.0,0,medium,2.53,1,10.7,1
apt_train_000302,27,east,7,28,77.4,2.69,normal,central,0,23.9,0,37.0,0.45,1,0,0,fir,174,normal,bucket,2,0,6.0,1,high,2.65,1,12.6,1
apt_train_000303,27,east,7,24,59.2,2.51,normal,central,0,22.3,5,32.0,0.7,0,0,0,spruce,152,dense,simple_stand,8,0,,1,medium,,0,,0
apt_train_000304,27,south,7,29,28.1,2.76,new,central,1,21.7,1,47.0,,0,0,0,fir,137,sparse,simple_stand,8,0,3.0,1,medium,1.37,1,,1
apt_train_000305,27,south,10,4,39.8,2.68,normal,central,0,21.2,1,48.0,1.08,3,0,0,spruce,125,normal,unknown,12,0,5.0,0,low,1.4,0,2.5,0
apt_train_000306,27,east,12,27,69.4,2.67,normal,central,1,19.6,5,39.0,0.17,3,0,0,fir,215,dense,water_reservoir,5,0,5.0,0,medium,2.13,1,8.7,0
